,0,1,2,3
1490,ねっとう,ほえる,めいそう,みがわり
1491,ハイドロポンプ,こごえるかぜ,ほえる,ミラーコート
1492,ハイドロポンプ,ミラーコート,おいかぜ,れいとうビーム
1493,ハイドロポンプ,めいそう,れいとうビーム,みがわり
1494,ねっとう,れいとうビーム,どくどく,リフレクター
1495,ねっとう,こごえるかぜ,れいとうビーム,ミラーコート
1496,れいとうビーム,ねっとう,ぜったいれいど,しんそく
1497,ねっとう,めいそう,ねむる,れいとうビーム
1498,ねっとう,れいとうビーム,めいそう,ねむる
1499,ねっとう,れいとうビーム,ぜったいれいど,しんそく
1500,ねっとう,れいとうビーム,ねむる,ねごと
1501,ハイドロポンプ,れいとうビーム,めざめるパワー,どくどく
1502,ねっとう,こごえるかぜ,リフレクター,ほえる
1503,りゅうのまい,ストーンエッジ,じしん,アイアンヘッド
1504,ストーンエッジ,かみくだく,アイアンヘッド,ばかぢから
1505,ストーンエッジ,かみくだく,アイアンヘッド,ばかぢから
1506,ロックブラスト,かみくだく,じしん,かみなりパンチ
1507,ステルスロック,でんじは,だいもんじ,あくのはどう
1508,がんせきふうじ,ステルスロック,ちょうはつ,かみくだく
1509,うっぷんばらし,いわなだれ,10まんばりき,まもる
1510,ストーンエッジ,アイアンヘッド,かみなりパンチ,けたぐり
1511,がんせきふうじ,ロックブラスト,じしん,かみくだく
1512,ストーンエッジ,かみくだく,アイアンヘッド,ほのおのパンチ
1513,ストーンエッジ,りゅうのまい,ばかぢから,アイアンヘッド
1514,りゅうのまい,れいとうビーム,ロックブラスト,かみくだく
1515,かみくだく,ストーンエッジ,れいとうパンチ,ばかぢから
1516,がんせきふうじ,かみなりパンチ,でんじは,ステルスロック
1517,ストーンエッジ,ステルスロック,まもる,でんじは
1518,ストーンエッジ,かみくだく,だいもんじ,ばかぢから
1519,あくのはどう,だいもんじ,ストーンエッジ,でんじは
1520,ロックブラスト,イカサマ,ステルスロック,ちょうはつ
1521,いわなだれ,ダメおし,ばかぢから,ストーンエッジ
1522,かみくだく,ロックブラスト,けたぐり,ほのおのパンチ
1523,じしん,ストーンエッジ,ちょうはつ,かわらわり
1524,だいもんじ,しっぺがえし,ストーンエッジ,ステルスロック
1525,ロックブラスト,かみくだく,なげつける,ねむる
1526,ロックブラスト,かみくだく,ばかぢから,ちょうはつ
1527,いわなだれ,ばかぢから,れいとうビーム,かえんほうしゃ
1528,かみくだく,ストーンエッジ,ばかぢから,れいとうパンチ
1529,かみくだく,ロックブラスト,じしん,りゅうのまい
1530,ストーンエッジ,かみくだく,れいとうパンチ,ばかぢから
1531,がんせきふうじ,イカサマ,れいとうビーム,ステルスロック
1532,ストーンエッジ,りゅうのまい,かみくだく,じしん
1533,おいうち,がんせきふうじ,じしん,ストーンエッジ
1534,おいうち,イカサマ,いわなだれ,じしん
1535,おいうち,じしん,ストーンエッジ,ステルスロック
1536,ステルスロック,ほえる,れいとうビーム,だいもんじ
1537,れいとうビーム,かえんほうしゃ,10まんボルト,きあいだま
1538,ストーンエッジ,かみくだく,おいうち,ばかぢから
1539,おいうち,ストーンエッジ,ステルスロック,ほえる
1540,イカサマ,れいとうビーム,ステルスロック,ほえる
1541,おいうち,かみくだく,イカサマ,でんじは
1542,あくのはどう,みがわり,どくどく,かえんほうしゃ
1543,がんせきふうじ,でんじは,れいとうビーム,あくのはどう
1544,でんじは,じこさいせい,エアスラッシュ,めいそう
1545,エアスラッシュ,じこさいせい,リフレクター,めいそう
1546,エアスラッシュ,れいとうビーム,めいそう,じこさいせい
1547,ひかりのかべ,リフレクター,エアロブラスト,ふきとばし
1548,エアロブラスト,だいちのちから,れいとうビーム,10まんボルト
1549,エアスラッシュ,れいとうビーム,でんじは,じこさいせい
1550,エアロブラスト,めいそう,でんじは,じこさいせい
1551,エアスラッシュ,でんじは,ふきとばし,じこさいせい
1552,じこさいせい,めいそう,サイコキネシス,エアロブラスト
1553,エアロブラスト,だいちのちから,めいそう,じこさいせい
1554,どくどく,はねやすめ,めいそう,だいちのちから
1555,エアロブラスト,でんじは,みがわり,はねやすめ
1556,せいなるほのお,ブレイブバード,みがわり,じこさいせい
1557,せいなるほのお,ブレイブバード,ひかりのかべ,じこさいせい
1558,せいなるほのお,ブレイブバード,じしん,じこさいせい
1559,せいなるほのお,ブレイブバード,じしん,ダブルウイング
1560,みがわり,じこさいせい,ブレイブバード,せいなるほのお
1561,せいなるほのお,ブレイブバード,じしん,じこさいせい
1562,ブレイブバード,せいなるほのお,みがわり,じこさいせい
1563,せいなるほのお,ブレイブバード,じしん,マジカルフレイム
1564,せいなるほのお,ブレイブバード,じしん,でんじは
1565,せいなるほのお,ブレイブバード,みがわり,じこさいせい
1566,せいなるほのお,ブレイブバード,じしん,じこさいせい
1567,せいなるほのお,ブレイブバード,じしん,じこさいせい
1568,フレアドライブ,ブレイブバード,ソーラービーム,じしん
1569,せいなるほのお,ブレイブバード,じこさいせい,じしん
1570,リーフストーム,サイコキネシス,やどりぎのタネ,まもる
1571,がむしゃら,みがわり,やどりぎのタネ,ギガドレイン
1572,がむしゃら,でんこうせっか,かみくだく,リーフストーム
1573,エナジーボール,みがわり,こらえる,がむしゃら
1574,リーフブレード,いわなだれ,きあいだま,つるぎのまい
1575,ハードプラント,りゅうのはどう,きあいだま,りんしょう
1576,リーフストーム,じしん,ダブルチョップ,ふるいたてる
1577,リーフブレード,つるぎのまい,いわなだれ,じしん
1578,ファストガード,がむしゃら,くさのちかい,リーフストーム
1579,リーフストーム,りゅうのいぶき,きあいだま,みがわり
1580,きあいだま,こらえる,がむしゃら,エナジーボール
1581,かみなりパンチ,じしん,つるぎのまい,みがわり
1582,リーフストーム,がむしゃら,みがわり,こらえる
1583,リーフストーム,いわなだれ,めざめるパワー,みがわり
1584,リーフストーム,めざめるパワー,やどりぎのタネ,みがわり
1585,リーフストーム,めざめるパワー,けたぐり,いわなだれ
1586,リーフストーム,りゅうのはどう,めざめるパワー,きあいだま
1587,リーフストーム,りゅうのはどう,がむしゃら,みがわり
1588,リーフブレード,アクロバット,じしん,シザークロス
1589,リーフストーム,がむしゃら,カウンター,でんこうせっか
1590,みがわり,リーフストーム,めざめるパワー,いわなだれ
1591,リーフストーム,めざめるパワー,がむしゃら,でんこうせっか
1592,カウンター,こらえる,おにび,がんせきふうじ
1593,カウンター,きしかいせい,まもる,つるぎのまい
1594,カウンター,みがわり,こらえる,バトンタッチ
1595,フレアドライブ,インファイト,いわなだれ,つるぎのまい
1596,おにび,きしかいせい,こらえる,がんせきふうじ
1597,インファイト,ストーンエッジ,ブラストバーン,ソーラービーム
1598,カウンター,こらえる,きしかいせい,バトンタッチ
1599,じしん,フレアドライブ,インファイト,つるぎのまい
1600,フレアドライブ,インファイト,バトンタッチ,つるぎのまい
1601,こらえる,フレアドライブ,インファイト,きしかいせい
1602,フレアドライブ,インファイト,かみなりパンチ,バトンタッチ
1603,とびはねる,みがわり,まもる,バトンタッチ
1604,ブラストバーン,ソーラービーム,インファイト,まもる
1605,おにび,がんせきふうじ,きしかいせい,こらえる
1606,だいもんじ,ソーラービーム,かわらわり,みがわり
1607,みがわり,まもる,ビルドアップ,バトンタッチ
1608,だいもんじ,ねっさのだいち,ソーラービーム,みきり
1609,フレアドライブ,かわらわり,いわなだれ,つるぎのまい
1610,いわなだれ,インファイト,つるぎのまい,フレアドライブ
1611,フレアドライブ,かわらわり,かみなりパンチ,つるぎのまい
1612,バトンタッチ,じしん,フレアドライブ,まもる
1613,ブレイズキック,インファイト,かみなりパンチ,まもる
1614,まもる,フレアドライブ,とびひざげり,おにび
1615,だいもんじ,とびひざげり,めざめるパワー,バトンタッチ
1616,だいもんじ,ばかぢから,めざめるパワー,まもる
1617,かげぶんしん,バトンタッチ,みがわり,かえんほうしゃ
1618,かえんほうしゃ,めざめるパワー,ソーラービーム,まもる
1619,バトンタッチ,まもる,つるぎのまい,きしかいせい
1620,とびひざげり,ストーンエッジ,バトンタッチ,まもる
1621,とびひざげり,フレアドライブ,まもる,つるぎのまい
1622,ばかぢから,オーバーヒート,まもる,めざめるパワー
1623,つるぎのまい,バトンタッチ,まもる,とびひざげり
1624,とびひざげり,フレアドライブ,はたきおとす,いわなだれ
1625,まもる,みがわり,どくどく,ばかぢから
